2.262476433913885150e+06,1.487242194079326047e-22,2.217620137324608582e-23,1.391212883120975792e+08,6.581407222159265727e+07
2.273276433913885150e+06,1.501109703957537005e-22,2.248840947753423617e-23,1.390235815374906063e+08,6.611369887156798691e+07
2.284076433913885150e+06,1.515036544829252105e-22,2.280343910944604113e-23,1.389254567325335145e+08,6.641312672423508018e+07
2.294876433913885150e+06,1.529022628282905527e-22,2.312130082303951874e-23,1.388269145201506019e+08,6.671235503598316759e+07
2.305676433913885150e+06,1.543067865645961363e-22,2.344200513665797131e-23,1.387279555251049399e+08,6.701138306571784616e+07
2.316476433913885150e+06,1.557172167986771363e-22,2.376556253286352005e-23,1.386285803739851415e+08,6.731021007486575842e+07
2.327276433913885150e+06,1.571335446116432459e-22,2.409198345837174170e-23,1.385287896951924562e+08,6.760883532737919688e+07
2.338076433913885150e+06,1.585557610590645683e-22,2.442127832398741892e-23,1.384285841189275384e+08,6.790725808974063396e+07
2.348876433913885150e+06,1.599838571711575568e-22,2.475345750454138103e-23,1.383279642771774232e+08,6.820547763096717000e+07
2.359676433913885150e+06,1.614178239529710959e-22,2.508853133882845842e-23,1.382269308037023544e+08,6.850349322261489928e+07
2.370476433913885150e+06,1.628576523845724637e-22,2.542651012954652734e-23,1.381254843340227008e+08,6.880130413878323138e+07
2.381276433913885150e+06,1.643033334212336016e-22,2.576740414323664783e-23,1.380236255054059029e+08,6.909890965611906350e+07
2.392076433913885150e+06,1.657548579936171473e-22,2.611122361022430956e-23,1.379213549568532705e+08,6.939630905382096767e+07
2.402876433913885150e+06,1.672122170079627276e-22,2.645797872456176800e-23,1.378186733290868700e+08,6.969350161364321411e+07
2.413676433913885150e+06,1.686754013462731332e-22,2.680767964397146192e-23,1.377155812645364702e+08,6.999048661989977956e+07
