time,a_x,a_y,a_z
4843676.433913885,-3.3513680762864395e-06,-4.800740650020991e-06,-9.517959501769884e-09
4886876.433913885,-3.3096429795210966e-06,-4.828009660797792e-06,-9.67181500940019e-09
4930076.433913885,-3.2676994694091336e-06,-4.8549026109643485e-06,-9.826474346481082e-09
4973276.433913885,-3.2255411405079568e-06,-4.88141779984421e-06,-9.981924335382064e-09
5016476.433913885,-3.1831715997088678e-06,-4.907553564335007e-06,-1.0138151755366216e-08
5059676.433913885,-3.1405944657941342e-06,-4.933308278976806e-06,-1.0295143344201347e-08
5102876.433913885,-3.0978133689942613e-06,-4.958680356014521e-06,-1.0452885799770174e-08
5146076.433913885,-3.0548319505455307e-06,-4.98366824545435e-06,-1.0611365781679106e-08
5189276.433913885,-3.011653862247916e-06,-5.008270435114294e-06,-1.0770569912865381e-08
5232476.433913885,-2.9682827660234433e-06,-5.032485450668736e-06,-1.093048478120214e-08
5275676.433913885,-2.9247223334751026e-06,-5.056311855687158e-06,-1.1091096941101194e-08
5318876.433913885,-2.8809762454464064e-06,-5.079748251666991e-06,-1.1252392915113149e-08
5362076.433913885,-2.8370481915816424e-06,-5.102793278060602e-06,-1.141435919552447e-08
5405276.433913885,-2.7929418698869707e-06,-5.125445612296522e-06,-1.1576982245951355e-08
5448476.433913885,-2.7486609862923947e-06,-5.1477039697948635e-06,-1.1740248502929941e-08
5491676.433913885,-2.704209254214727e-06,-5.169567103977005e-06,-1.1904144377502598e-08
5534876.433913885,-2.6595903941216094e-06,-5.191033806269558e-06,-1.2068656256799983e-08
5578076.433913885,-2.614808133096701e-06,-5.212102906102666e-06,-1.2233770505618616e-08
5621276.433913885,-2.56986620440609e-06,-5.23277327090266e-06,-1.2399473467993579e-08
5664476.433913885,-2.5247683470660283e-06,-5.253043806079117e-06,-1.2565751468766138e-08
5707676.433913885,-2.4795183054120497e-06,-5.272913455006321e-06,-1.2732590815145852e-08
5750876.433913885,-2.43411982866959e-06,-5.292381198999247e-06,-1.2899977798267105e-08
5794076.433913885,-2.388576670526141e-06,-5.311446057284015e-06,-1.3067898694739516e-08
5837276.433913885,-2.3428925887050608e-06,-5.330107086962943e-06,-1.3236339768192187e-08
5880476.433913885,-2.297071344541078e-06,-5.348363382974154e-06,-1.3405287270811291e-08
5923676.433913885,-2.251116702557596e-06,-5.366214078045869e-06,-1.3574727444870899e-08
5966876.433913885,-2.2050324300458645e-06,-5.383658342645377e-06,-1.3744646524256684e-08
6010076.433913885,-2.1588222966460756e-06,-5.40069538492272e-06,-1.3915030735982233e-08
6053276.433913885,-2.112490073930487e-06,-5.417324450649206e-06,-1.4085866301697778e-08
6096476.433913885,-2.066039534988618e-06,-5.433544823150727e-06,-1.4257139439190978e-08
6139676.433913885,-2.019474454014606e-06,-5.44935582323597e-06,-1.4428836363879612e-08
6182876.433913885,-1.9727986058967808e-06,-5.464756809119564e-06,-1.4600943290295843e-08
6226076.433913885,-1.926015765809532e-06,-5.479747176340211e-06,-1.4773446433561822e-08
6269276.433913885,-1.8791297088075395e-06,-5.494326357673863e-06,-1.494633201085644e-08
6312476.433913885,-1.832144209422428e-06,-5.508493823042e-06,-1.511958624287299e-08
6355676.433913885,-1.7850630412619114e-06,-5.522249079415051e-06,-1.529319535526739e-08
6398876.433913885,-1.7378899766114845e-06,-5.5355916707110076e-06,-1.5467145580096855e-08
6442076.433913885,-1.6906287860387469e-06,-5.548521177689337e-06,-1.5641423157248854e-08
6485276.433913885,-1.6432832380003858e-06,-5.56103721784017e-06,-1.5816014335859855e-08
6528476.433913885,-1.5958570984519163e-06,-5.57313944526892e-06,-1.5990905375724046e-08
6571676.433913885,-1.5483541304601919e-06,-5.5848275505762734e-06,-1.6166082548691354e-08
6614876.433913885,-1.500778093818804e-06,-5.596101260733767e-06,-1.634153214005513e-08
6658076.433913885,-1.4531327446663527e-06,-5.606960338954817e-06,-1.651724044992857e-08
6701276.433913885,-1.4054218351077157e-06,-5.6174045845614764e-06,-1.6693193794610506e-08
6744476.433913885,-1.3576491128383127e-06,-5.627433832846784e-06,-1.6869378507939584e-08
6787676.433913885,-1.3098183207714544e-06,-5.637047954932929e-06,-1.704578094263726e-08
6830876.433913885,-1.2619331966688048e-06,-5.646246857625163e-06,-1.722238747163903e-08
6874076.433913885,-1.2139974727740235e-06,-5.655030483261646e-06,-1.739918448941399e-08
6917276.433913885,-1.1660148754496178e-06,-5.663398809559174e-06,-1.757615841327229e-08
6960476.433913885,-1.1179891248170713e-06,-5.671351849454943e-06,-1.7753295684660578e-08
7003676.433913885,-1.0699239344002787e-06,-5.678889650944366e-06,-1.7930582770445045e-08
7046876.433913885,-1.0218230107723407e-06,-5.686012296915029e-06,-1.810800616418212e-08
7090076.433913885,-9.736900532057614e-07,-5.692719904976854e-06,-1.82855523873765e-08
7133276.433913885,-9.25528753326081e-07,-5.699012627288501e-06,-1.846320799072637e-08
7176476.433913885,-8.773427947689994e-07,-5.704890650380149e-06,-1.8640959555355843e-08
7219676.433913885,-8.29135852841015e-07,-5.710354194972632e-06,-1.8818793694034258e-08
7262876.433913885,-7.809115941836259e-07,-5.7154035157930775e-06,-1.8996697052382364e-08
7306076.433913885,-7.326736764411274e-07,-5.7200389013870795e-06,-1.917465631006519e-08
7349276.433913885,-6.84425747932039e-07,-5.724260673927466e-06,-1.935265818197148e-08
7392476.433913885,-6.361714473241966e-07,-5.728069189019735e-06,-1.9530689419379563e-08
7435676.433913885,-5.879144033135445e-07,-5.731464835504288e-06,-1.970873681110965e-08
7478876.433913885,-5.396582343066507e-07,-5.734448035255397e-06,-1.9886787184662248e-08
7522076.433913885,-4.91406548106986e-07,-5.737019242977128e-06,-2.006482740734277e-08
7565276.433913885,-4.4316294160498723e-07,-5.73917894599619e-06,-2.0242844387372226e-08
7608476.433913885,-3.949310004719333e-07,-5.740927664051778e-06,-2.0420825074983646e-08
7651676.433913885,-3.467142988576642e-07,-5.742265949082581e-06,-2.059875646350462e-08
7694876.433913885,-2.9851639909216207e-07,-5.743194385010886e-06,-2.077662559042538e-08
7738076.433913885,-2.5034085139102e-07,-5.743713587523941e-06,-2.0954419538452612e-08
7781276.433913885,-2.0219119356482314e-07,-5.743824203852646e-06,-2.1132125436548966e-08
7824476.433913885,-1.5407095073245645e-07,-5.743526912547574e-06,-2.1309730460957944e-08
7867676.433913885,-1.0598363503836537e-07,-5.742822423252475e-06,-2.148722183621439e-08
7910876.433913885,-5.793274537378247e-08,-5.741711476475273e-06,-2.1664586836140235e-08
7954076.433913885,-9.921767101940124e-09,-5.740194843356658e-06,-2.1841812784825753e-08
7997276.433913885,3.8045828212717204e-08,-5.738273325436324e-06,-2.2018887057595925e-08
8040476.433913885,8.59665830713053e-08,-5.7359477544169425e-06,-2.2195797081962204e-08
8083676.433913885,1.3383705430324504e-07,-5.733218991925936e-06,-2.23725303385594e-08
8126876.433913885,1.8165381332496681e-07,-5.730087929275074e-06,-2.2549074362067647e-08
8170076.433913885,2.294134463945658e-07,-5.726555487218087e-06,-2.2725416742119758e-08
8213276.433913885,2.7711255486239534e-07,-5.72262261570618e-06,-2.2901545124193307e-08
8256476.433913885,3.24747755417593e-07,-5.718290293641693e-06,-2.3077447210488014e-08
8299676.433913885,3.7231568033053257e-07,-5.7135595286298846e-06,-2.3253110760788187e-08
8342876.433913885,4.1981297769119307e-07,-5.7084313567289185e-06,-2.34285235933101e-08
8386076.433913885,4.67236311643442e-07,-5.702906842198116e-06,-2.3603673585534347e-08
8429276.433913885,5.145823626152318e-07,-5.696987077244599e-06,-2.377854867502341e-08
8472476.433913885,5.618478275446987e-07,-5.690673181768274e-06,-2.395313686022387e-08
8515676.433913885,6.090294201021753e-07,-5.683966303105375e-06,-2.4127426201254014e-08
8558876.433913885,6.56123870908105e-07,-5.676867615770509e-06,-2.4301404820676187e-08
8602076.433913885,7.031279277468654e-07,-5.669378321197325e-06,-2.4475060904254227e-08
8645276.433913885,7.500383557765024e-07,-5.66149964747787e-06,-2.4648382701695937e-08
8688476.433913885,7.968519377343746e-07,-5.653232849100683e-06,-2.482135852738053e-08
8731676.433913885,8.435654741387158e-07,-5.64457920668771e-06,-2.4993976761071217e-08
8774876.433913885,8.901757834861208e-07,-5.635540026730095e-06,-2.5166225848612797e-08
8818076.433913885,9.366797024449586e-07,-5.626116641322915e-06,-2.5338094302614427e-08
8861276.433913885,9.830740860447195e-07,-5.616310407898915e-06,-2.5509570703117434e-08
8904476.433913885,1.0293558078613077e-06,-5.606122708961304e-06,-2.5680643698248307e-08
8947676.433913885,1.0755217601982894e-06,-5.595554951815725e-06,-2.585130200485704e-08
8990876.433913885,1.121568854264098e-06,-5.584608568301361e-06,-2.6021534409140495e-08
9034076.433913885,1.1674940203452218e-06,-5.573285014521355e-06,-2.619132976725124e-08
9077276.433913885,1.2132942079753698e-06,-5.561585770572501e-06,-2.636067700589159e-08
9120476.433913885,1.2589663861006476e-06,-5.54951234027436e-06,-2.6529565122893172e-08
9163676.433913885,1.3045075432407368e-06,-5.537066250897778e-06,-2.6697983187781804e-08
9206876.433913885,1.349914687646109e-06,-5.524249052892926e-06,-2.6865920342327927e-08
9250076.433913885,1.3951848474512864e-06,-5.511062319616907e-06,-2.7033365801082695e-08
9293276.433913885,1.4403150708241574e-06,-5.497507647060949e-06,-2.7200308851899487e-08
9336476.433913885,1.4853024261113758e-06,-5.483586653577312e-06,-2.736673885644131e-08
9379676.433913885,1.5301440019798539e-06,-5.469300979605902e-06,-2.7532645250673847e-08
9422876.433913885,1.5748369075543745e-06,-5.454652287400689e-06,-2.7698017545344372e-08
9466076.433913885,1.6193782725513378e-06,-5.439642260755964e-06,-2.7862845326446597e-08
9509276.433913885,1.663765247408667e-06,-5.4242726047325124e-06,-2.802711825567154e-08
9552476.433913885,1.7079950034118892e-06,-5.408545045383723e-06,-2.8190826070844368e-08
9595676.433913885,1.7520647328164158e-06,-5.392461329481713e-06,-2.8353958586347424e-08
9638876.433913885,1.795971648966055e-06,-5.3760232242435425e-06,-2.8516505693529614e-08
9682076.433913885,1.8397129864077644e-06,-5.3592325170575165e-06,-2.8678457361102034e-08
9725276.433913885,1.8832860010026774e-06,-5.342091015209663e-06,-2.8839803635519962e-08
9768476.433913885,1.926687970033424e-06,-5.324600545610433e-06,-2.9000534641351487e-08
9811676.433913885,1.969916192307779e-06,-5.3067629545216815e-06,-2.9160640581632696e-08
9854876.433913885,2.0129679882586584e-06,-5.288580107283954e-06,-2.932011173820961e-08
9898076.433913885,2.0558407000404904e-06,-5.2700538880441535e-06,-2.947893847206692e-08
9941276.433913885,2.0985316916219888e-06,-5.251186199483621e-06,-2.963711122364358e-08
9984476.433913885,2.141038348875361e-06,-5.231978962546673e-06,-2.9794620513135542e-08
10027676.433913885,2.1833580796619793e-06,-5.2124341161696835e-06,-2.9951456940785606e-08
10070876.433913885,2.2254883139145385e-06,-5.192553617010681e-06,-3.010761118716041e-08
10114076.433913885,2.267426503715732e-06,-5.172339439179583e-06,-3.0263074013414886e-08
10157276.433913885,2.3091701233734873e-06,-5.151793573969065e-06,-3.0417836261544156e-08
10200476.433913885,2.350716669492778e-06,-5.130918029586129e-06,-3.057188885462301e-08
10243676.433913885,2.392063661044043e-06,-5.109714830884404e-06,-3.072522279703308e-08
10286876.433913885,2.433208639428265e-06,-5.088186019097221e-06,-3.0877829174677816e-08
10330076.433913885,2.4741491685387157e-06,-5.066333651571513e-06,-3.1029699155185496e-08
10373276.433913885,2.5148828348194163e-06,-5.044159801502577e-06,-3.118082398810019e-08
10416476.433913885,2.5554072473203414e-06,-5.0216665576697365e-06,-3.133119500506099e-08
10459676.433913885,2.5957200377493994e-06,-4.998856024172931e-06,-3.1480803619969516e-08
10502876.433913885,2.6358188605212315e-06,-4.975730320170311e-06,-3.1629641329145893e-08
10546076.433913885,2.6757013928028462e-06,-4.952291579616811e-06,-3.177769971147329e-08
10589276.433913885,2.7153653345561416e-06,-4.928541951003806e-06,-3.1924970428531094e-08
10632476.433913885,2.7548084085773464e-06,-4.90448359709985e-06,-3.2071445224717076e-08
10675676.433913885,2.7940283605334095e-06,-4.8801186946925175e-06,-3.221711592735828e-08
10718876.433913885,2.8330229589953805e-06,-4.855449434331444e-06,-3.2361974446811296e-08
10762076.433913885,2.8717899954688116e-06,-4.830478020072512e-06,-3.25060127765515e-08
10805276.433913885,2.9103272844212254e-06,-4.805206669223301e-06,-3.264922299325184e-08
10848476.433913885,2.9486326633066704e-06,-4.779637612089761e-06,-3.279159725685098e-08
10891676.433913885,2.9867039925874265e-06,-4.753773091724206e-06,-3.293312781061122e-08
10934876.433913885,3.0245391557528707e-06,-4.727615363674601e-06,-3.30738069811661e-08
10978076.433913885,3.0621360593355537e-06,-4.7011666957352136e-06,-3.3213627178557946e-08
11021276.433913885,3.099492632924528e-06,-4.6744293676986285e-06,-3.335258089626544e-08
11064476.433913885,3.1366068291759637e-06,-4.647405671109187e-06,-3.349066071122149e-08
11107676.433913885,3.1734766238210754e-06,-4.620097909017843e-06,-3.362785928382125e-08
11150876.433913885,3.2101000156714283e-06,-4.592508395738482e-06,-3.376416935792085e-08
11194076.433913885,3.2464750266216265e-06,-4.564639456605734e-06,-3.3899583760826475e-08
11237276.433913885,3.2825997016494534e-06,-4.536493427734283e-06,-3.403409540327447e-08
11280476.433913885,3.318472108813481e-06,-4.508072655779725e-06,-3.416769727940213e-08
11323676.433913885,3.3540903392482052e-06,-4.479379497700979e-06,-3.430038246670967e-08
11366876.433913885,3.3894525071567296e-06,-4.450416320524281e-06,-3.4432144126013396e-08
11410076.433913885,3.424556749801035e-06,-4.421185501108769e-06,-3.456297550139004e-08
11453276.433913885,3.459401227489902e-06,-4.391689425913715e-06,-3.469286992011275e-08
11496476.433913885,3.4939841235644946e-06,-4.361930490767386e-06,-3.48218207925787e-08
11539676.433913885,3.5283036443816504e-06,-4.3319111006375736e-06,-3.4949821612228285e-08
11582876.433913885,3.562358019294939e-06,-4.301633669403813e-06,-3.5076865955456483e-08
11626076.433913885,3.596145500633488e-06,-4.2711006196312906e-06,-3.5202947481516016e-08
11669276.433913885,3.6296643636786557e-06,-4.240314382346488e-06,-3.532805993241285e-08
11712476.433913885,3.6629129066385774e-06,-4.209277396814559e-06,-3.5452197132794165e-08
11755676.433913885,3.695889450620586e-06,-4.177992110318439e-06,-3.5575352989828434e-08
11798876.433913885,3.728592339601633e-06,-4.146460977939766e-06,-3.5697521493078574e-08
11842076.433913885,3.761019940396647e-06,-4.114686462341537e-06,-3.581869671436757e-08
11885276.433913885,3.793170642624947e-06,-4.082671033552594e-06,-3.593887280763715e-08
11928476.433913885,3.825042858674717e-06,-4.0504171687539125e-06,-3.6058044008799506e-08
11971676.433913885,3.8566350236655605e-06,-4.0179273520666964e-06,-3.617620463558215e-08
12014876.433913885,3.887945595409252e-06,-3.985204074342345e-06,-3.629334908736633e-08
12058076.433913885,3.9189730543685965e-06,-3.952249832954218e-06,-3.640947184501859e-08
12101276.433913885,3.9497159036145904e-06,-3.9190671315913135e-06,-3.652456747071644e-08
12144476.433913885,3.980172668781765e-06,-3.88565848005375e-06,-3.663863060776725e-08
12187676.433913885,4.010341898021895e-06,-3.852026394050191e-06,-3.675165598042163e-08
12230876.433913885,4.040222161955991e-06,-3.818173394997095e-06,-3.6863638393680375e-08
12274076.433913885,4.069812053624705e-06,-3.784102009819899e-06,-3.6974572733096e-08
12317276.433913885,4.099110188437131e-06,-3.7498147707560867e-06,-3.708445396456836e-08
12360476.433913885,4.128115204118055e-06,-3.7153142151601653e-06,-3.7193277134134966e-08
12403676.433913885,4.156825760653701e-06,-3.6806028853105495e-06,-3.730103736775561e-08
12446876.433913885,4.185240540236007e-06,-3.6456833282183784e-06,-3.740772987109214e-08
12490076.433913885,4.213358247205458e-06,-3.610558095438247e-06,-3.7513349929282886e-08
12533276.433913885,4.241177607992517e-06,-3.5752297428808607e-06,-3.7617892906712075e-08
12576476.433913885,4.268697371057719e-06,-3.5397008306276353e-06,-3.7721354246774735e-08
12619676.433913885,4.2959163068304035e-06,-3.503973922747216e-06,-3.782372947163645e-08
12662876.433913885,4.3228332076461915e-06,-3.4680515871139417e-06,-3.7925014181988935e-08
12706076.433913885,4.349446887683204e-06,-3.431936395228259e-06,-3.8025204056801073e-08
12749276.433913885,4.375756182897045e-06,-3.3956309220390443e-06,-3.8124294853065495e-08
12792476.433913885,4.401759950954647e-06,-3.3591377457679105e-06,-3.82222824055413e-08
12835676.433913885,4.4274570711669275e-06,-3.322459447735415e-06,-3.831916262649247e-08
12878876.433913885,4.45284644442038e-06,-3.28559861218924e-06,-3.841493150542257e-08
12922076.433913885,4.477926993107561e-06,-3.2485578261342884e-06,-3.850958510880558e-08
12965276.433913885,4.502697661056569e-06,-3.211339679164744e-06,-3.860311957981318e-08
13008476.433913885,4.527157413459494e-06,-3.1739467632980465e-06,-3.869553113803842e-08
13051676.433913885,4.551305236799912e-06,-3.1363816728108042e-06,-3.8786816079215933e-08
13094876.433913885,4.575140138779473e-06,-3.098647004076666e-06,-3.8876970774939315e-08
13138076.433913885,4.5986611482435285e-06,-3.0607453554060795e-06,-3.896599167237472e-08
13181276.433913885,4.621867315105957e-06,-3.0226793268880053e-06,-3.905387529397197e-08
13224476.433913885,4.644757710273124e-06,-2.984451520233545e-06,-3.914061823717257e-08
13267676.433913885,4.6673314255670455e-06,-2.9460645386214744e-06,-3.922621717411489e-08
13310876.433913885,4.689587573647803e-06,-2.9075209865457046e-06,-3.93106688513369e-08
13354076.433913885,4.711525287935204e-06,-2.86882346966463e-06,-3.939397008947615e-08
13397276.433913885,4.733143722529749e-06,-2.829974594652383e-06,-3.947611778296744e-08
13440476.433913885,4.754442052132944e-06,-2.7909769690519886e-06,-3.955710889973833e-08
13483676.433913885,4.775419471966947e-06,-2.7518332011303877e-06,-3.963694048090213e-08
13526876.433913885,4.7960751976936355e-06,-2.7125458997353513e-06,-3.9715609640449216e-08
13570076.433913885,4.81640846533309e-06,-2.6731176741542615e-06,-3.9793113564936146e-08
13613276.433913885,4.836418531181515e-06,-2.6335511339747453e-06,-3.986944951317298e-08
13656476.433913885,4.856104671728679e-06,-2.593848888947174e-06,-3.9944614815908894e-08
13699676.433913885,4.8754661835748355e-06,-2.554013548848996e-06,-4.0018606875516226e-08
13742876.433913885,4.894502383347215e-06,-2.5140477233509067e-06,-4.009142316567283e-08
13786076.433913885,4.913212607616079e-06,-2.4739540218848508e-06,-4.016306123104332e-08
13829276.433913885,4.931596212810377e-06,-2.433735053513823e-06,-4.0233518686958696e-08
13872476.433913885,4.949652575133055e-06,-2.393393426803491e-06,-4.03027932190951e-08
13915676.433913885,4.967381090475975e-06,-2.3529317496955905e-06,-4.037088258315109e-08
13958876.433913885,4.984781174334581e-06,-2.3123526293831178e-06,-4.0437784604524276e-08
14002076.433913885,5.00185226172225e-06,-2.2716586721872894e-06,-4.050349717798699e-08
14045276.433913885,5.018593807084371e-06,-2.2308524834362493e-06,-4.056801826736091e-08
14088476.433913885,5.03500528421224e-06,-2.1899366673455383e-06,-4.063134590519142e-08
14131676.433913885,5.051086186156699e-06,-2.1489138269002807e-06,-4.069347819242101e-08
14174876.433913885,5.066836025141622e-06,-2.1077865637390977e-06,-4.075441329806227e-08
14218076.433913885,5.082254332477258e-06,-2.066557478039732e-06,-4.0814149458870645e-08
14261276.433913885,5.097340658473421e-06,-2.025229168406361e-06,-4.087268497901671e-08
14304476.433913885,5.11209457235261e-06,-1.983804231758591e-06,-4.093001822975828e-08
14347676.433913885,5.126515662163e-06,-1.9422852632221107e-06,-4.098614764911224e-08
14390876.433913885,5.140603534691445e-06,-1.9006748560210114e-06,-4.104107174152669e-08
14434076.433913885,5.154357815376401e-06,-1.858975601371729e-06,-4.109478907755277e-08
14477276.433913885,5.167778148220857e-06,-1.817190088378613e-06,-4.114729829351671e-08
14520476.433913885,5.180864195705289e-06,-1.7753209039311066e-06,-4.119859809119226e-08
14563676.433913885,5.193615638700655e-06,-1.7333706326025127e-06,-4.124868723747322e-08
14606876.433913885,5.206032176381432e-06,-1.6913418565503385e-06,-4.129756456404642e-08
14650076.433913885,5.218113526138766e-06,-1.6492371554182005e-06,-4.1345228967065216e-08
14693276.433913885,5.229859423493695e-06,-1.60705910623927e-06,-4.139167940682337e-08
14736476.433913885,5.241269622010532e-06,-1.564810283341254e-06,-4.143691490742977e-08
14779676.433913885,5.2523438932103636e-06,-1.5224932582528793e-06,-4.14809345564836e-08
14822876.433913885,5.2630820264847335e-06,-1.4801105996118767e-06,-4.152373750475043e-08
14866076.433913885,5.273483829009522e-06,-1.4376648730744423e-06,-4.156532296583915e-08
14909276.433913885,5.2835491256590066e-06,-1.3951586412261586e-06,-4.160569021587975e-08
14952476.433913885,5.293277758920174e-06,-1.3525944634943599e-06,-4.1644838593202076e-08
14995676.433913885,5.302669588807254e-06,-1.309974896061921e-06,-4.168276749801565e-08
15038876.433913885,5.31172449277655e-06,-1.2673024917824644e-06,-4.1719476392090735e-08
15082076.433913885,5.3204423656415234e-06,-1.2245798000969464e-06,-4.1754964798440415e-08
15125276.433913885,5.328823119488176e-06,-1.1818093669516218e-06,-4.178923230100389e-08
15168476.433913885,5.33686668359078e-06,-1.1389937347173655e-06,-4.182227854433138e-08
15211676.433913885,5.344573004327911e-06,-1.0961354421103292e-06,-4.1854103233270096e-08
15254876.433913885,5.351942045098845e-06,-1.053237024113913e-06,-4.188470613265171e-08
15298076.433913885,5.358973786240334e-06,-1.0103010119020474e-06,-4.1914087066981644e-08
15341276.433913885,5.365668224943726e-06,-9.673299327637404e-07,-4.1942245920129285e-08
15384476.433913885,5.372025375172541e-06,-9.243263100289055e-07,-4.1969182635020483e-08
15427676.433913885,5.378045267580412e-06,-8.812926629954207e-07,-4.1994897213331326e-08
15470876.433913885,5.383727949429466e-06,-8.382315068574154e-07,-4.2019389715183596e-08
15514076.433913885,5.389073484509169e-06,-7.951453526347674e-07,-4.204266025884234e-08
15557276.433913885,5.394081953055618e-06,-7.520367071037844e-07,-4.206470902041504e-08
15600476.433913885,5.398753451671274e-06,-7.089080727290472e-07,-4.208553623355253e-08
15643676.433913885,5.403088093245228e-06,-6.657619475964117e-07,-4.2105142189152176e-08
15686876.433913885,5.407086006873929e-06,-6.226008253471306e-07,-4.21235272350628e-08
15730076.433913885,5.410747337782435e-06,-5.794271951130886e-07,-4.214069177579165e-08
15773276.433913885,5.414072247246175e-06,-5.362435414531261e-07,-4.215663627221353e-08
15816476.433913885,5.417060912513264e-06,-4.930523442904326e-07,-4.2171361241281895e-08
15859676.433913885,5.419713526727348e-06,-4.498560788509917e-07,-4.2184867255742326e-08
15902876.433913885,5.422030298850998e-06,-4.0665721560305376e-07,-4.2197154943847907e-08
15946076.433913885,5.4240114535896976e-06,-3.6345822019762295e-07,-4.2208224989077145e-08
15989276.433913885,5.425657231316372e-06,-3.2026155340993034e-07,-4.221807812985381e-08
16032476.433913885,5.426967887996541e-06,-2.770696710818824e-07,-4.22267151592695e-08
16075676.433913885,5.427943695114032e-06,-2.338850240654567e-07,-4.223413692480813e-08
16118876.433913885,5.428584939597345e-06,-1.907100581670314e-07,-4.2240344328073255e-08
16162076.433913885,5.428891923746563e-06,-1.475472140926219e-07,-4.224533832451718e-08
16205276.433913885,5.428864965160984e-06,-1.0439892739401219e-07,-4.2249119923173366e-08
16248476.433913885,5.42850439666728e-06,-6.12676284157535e-08,-4.225169018639042e-08
16291676.433913885,5.427810566248376e-06,-1.8155742243015094e-08,-4.225305022956928e-08
16334876.433913885,5.42678383697293e-06,2.4934311349735007e-08,-4.2253201220902496e-08
16378076.433913885,5.425424586925496e-06,6.80001179492391e-08,-4.225214438111638e-08
16421276.433913885,5.423733209137328e-06,1.110392685531687e-07,-4.224988098321552e-08
16464476.433913885,5.421710111517866e-06,1.540493596190737e-07,-4.224641235223005e-08
16507676.433913885,5.419355716786886e-06,1.970279931125814e-07,-4.2241739864965424e-08
16550876.433913885,5.4166704624073466e-06,2.3997277655486646e-07,-4.223586494975505e-08
16594076.433913885,5.413654800518898e-06,2.828813230694106e-07,-4.222878908621535e-08
16637276.433913885,5.4103091978720966e-06,3.257512514280729e-07,-4.222051380500372e-08
16680476.433913885,5.4066341357633206e-06,3.685801860964918e-07,-4.2211040687579133e-08
16723676.433913885,5.4026301099703715e-06,4.1136575727883596e-07,-4.220037136596542e-08
16766876.433913885,5.3982976306887984e-06,4.541056009619283e-07,-4.218850752251751e-08
16810076.433913887,5.39363722246891e-06,4.967973589587601e-07,-4.217545088969016e-08
16853276.433913887,5.3886494241535096e-06,5.394386789514078e-07,-4.216120324980961e-08
16896476.433913887,5.3833347888163595e-06,5.820272145334001e-07,-4.2145766434848124e-08
16939676.433913887,5.377693883701325e-06,6.245606252515137e-07,-4.2129142326201095e-08
16982876.433913887,5.371727290162289e-06,6.670365766470531e-07,-4.21113328544672e-08
17026076.433913887,5.365435603603752e-06,7.094527402966153e-07,-4.209233999923129e-08
17069276.433913887,5.35881943342218e-06,7.518067938523667e-07,-4.207216578885008e-08
17112476.433913887,5.351879402948051e-06,7.940964210818468e-07,-4.205081230024065e-08
17155676.433913887,5.344616149388672e-06,8.363193119073252e-07,-4.202828165867202e-08
17198876.433913887,5.337030323771702e-06,8.784731624447264e-07,-4.200457603755933e-08
17242076.433913887,5.32912259088939e-06,9.20555675042138e-07,-4.197969765826092e-08
17285276.433913887,5.3208936292435675e-06,9.62564558317934e-07,-4.195364878987833e-08
17328476.433913887,5.312344130991373e-06,1.0044975271985213e-06,-4.1926431749059183e-08
17371676.433913887,5.303474801891692e-06,1.0463523029557342e-06,-4.189804889980292e-08
17414876.433913887,5.294286361252327e-06,1.0881266132438922e-06,-4.186850265326922e-08
17458076.433913887,5.284779541877928e-06,1.1298181921365475e-06,-4.18377954675896e-08
17501276.433913887,5.274955090018614e-06,1.1714247801629334e-06,-4.1805929847681706e-08
17544476.433913887,5.264813765319328e-06,1.212944124344131e-06,-4.1772908345066224e-08
17587676.433913887,5.254356340769945e-06,1.2543739782289908e-06,-4.1738733557687126e-08
17630876.433913887,5.243583602656075e-06,1.295712101929799e-06,-4.1703408129734376e-08
17674076.433913887,5.232496350510602e-06,1.3369562621577375e-06,-4.166693475146966e-08
17717276.433913887,5.221095397065947e-06,1.3781042322581342e-06,-4.162931615905492e-08
17760476.433913887,5.209381568207011e-06,1.4191537922455246e-06,-4.159055513438347e-08
17803676.433913887,5.1973557029249075e-06,1.4601027288385662e-06,-4.155065450491448e-08
17846876.433913887,5.185018653271313e-06,1.500948835494786e-06,-4.150961714350962e-08
17890076.433913887,5.172371284313599e-06,1.5416899124452118e-06,-4.1467445968272945e-08
17933276.433913887,5.15941447409063e-06,1.5823237667288917e-06,-4.1424143942393376e-08
17976476.433913887,5.146149113569263e-06,1.6228482122273135e-06,-4.137971407398994e-08
18019676.433913887,5.132576106601552e-06,1.6632610696987593e-06,-4.133415941595979e-08
18062876.433913887,5.118696369882647e-06,1.7035601668126004e-06,-4.128748306582907e-08
18106076.433913887,5.104510832909354e-06,1.7437433381835468e-06,-4.123968816560622e-08
18149276.433913887,5.090020437939393e-06,1.7838084254058808e-06,-4.1190777901638276e-08
18192476.433913887,5.07522613995134e-06,1.8237532770876879e-06,-4.114075550446969e-08
18235676.433913887,5.060128906605216e-06,1.863575748885098e-06,-4.1089624248703874e-08
18278876.433913887,5.044729718203754e-06,1.9032737035365524e-06,-4.103738745286734e-08
18322076.433913887,5.029029567654309e-06,1.942845010897124e-06,-4.098404847927647e-08
18365276.433913887,5.013029460431441e-06,1.9822875479728994e-06,-4.0929610733906964e-08
18408476.433913887,4.996730414540117e-06,2.0215991989554414e-06,-4.087407766626576e-08
18451676.433913887,4.980133460479571e-06,2.0607778552563474e-06,-4.081745276926555e-08
